web-scraper-order,web-scraper-start-url,heading,brand,market_price,images-src,summary,keyfeatures,spec_headings,spec_data,shipping_status,pickup_status,delivery_status
"1739741111-1559","https://walmart.com/ip/261958576","Mr. Bubble Calm & Sleep Bubble Bath, Calming Lavender, Eucalyptus and Chamomile Scent","Visit the Mr. Bubble Store","$4.88","","Add lots of bubbling fun to the bedtime routine with Mr. Bubble Calm & Sleep Bubble Bath. Your little ones will love playing in the mountains of bubbles, while the calming scent of lavender, eucalyptus & chamomile helps prepare them for a good nightʼs sleep. The moisturizing blend of Aloe and Vitamin E will leave their skin feeling soft and hydrated.    
Mr. Bubble's Calm and Sleep Bubble Bath is dye, paraben, phthalate and cruelty-free.","","","Lavender Eucalyptus Chamomile","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1560","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/seo/Dove-Beauty-Bar-Soap-for-Women-Original-with-1-4-Moisturizing-Cream-All-Skin-3-75-oz-2-Bars_d090039a-d940-4504-b99d-aac9a35b0ac5.7335f4cf10ef6fa827bfd489e24ba897.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1561","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/seo/Dove-Beauty-Bar-Soap-for-Women-Original-with-1-4-Moisturizing-Cream-All-Skin-3-75-oz-2-Bars_d090039a-d940-4504-b99d-aac9a35b0ac5.7335f4cf10ef6fa827bfd489e24ba897.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1562","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/asr/72e335c5-0e26-4dbe-b929-37067eac88ba.5a35ac997e1684b8f7d72680b4976ba2.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1563","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/asr/18f799db-18ab-4006-a6bb-2d687cfd464d.d1b13d7d81b743c986a057cfe1079cb2.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1564","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/asr/ffeacb55-04b2-43bc-af70-74d3e89275be.336271e3aa9c301426df38363c4f46e6.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1565","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/asr/36620baa-d737-470c-a951-ef28f213cfaa.5c0543d0e59fb34e44e0a5b32d22b440.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1566","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","https://i5.walmartimages.com/asr/b5f9a76d-6df2-43f6-b7aa-81b759d46947.53d4489e5c4445c69e1f03bcf31f83fa.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1567","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1568","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","CLEANSES & MOISTURIZES: Dove Original Body Bar gently cleanses with deep moisture, leaving skin soft and smooth.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1569","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","LOCK IN MOISTURE: Formulated with moisturizing cream, this Beauty Bar and gentle skin cleanser leaves skin instantly soft and smooth with lasting nourishment.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1570","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","DERMATOLOGIST RECOMMENDED: The Dove Beauty Bar formula is pH balanced and free from sulfate cleansers, parabens, and phthalates. Dove is the No.1 bar recommended and used by dermatologists.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739741116-1571","https://walmart.com/ip/10294481","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars","Visit the Dove Store","$4.47","","Dove Beauty Bar Soap for Women Original with 1/4 Moisturizing Cream All Skin, 3.75 oz 2 Bars. This Dove Beauty Bar offers a caring cleansing experience. Unlike ordinary bar soap, the Dove Beauty Bar is made with moisturizing cream to deeply nourish skin and help prevent dryness. This cleansing bar is uniquely created with moisturizing cream and a plant-based cleanser for skin care that maintains pH balance and the natural skin barrier. This gentle skin cleanser is multi-purpose: gently washing away dirt and oil while moisturizing and nourishing the skin. It is gentle enough for use on face, hands, and body, as a facial cleanser and body soap bar.","VISIBLY IMPROVED SKIN: This Beauty Bar leaves skin softer, smoother, and more radiant for visibly improved skin after just one shower with moisturizing bar soap.","","","ShippingOut of stock","PickupToday","DeliveryToday"
